9	16	84	Customer 1	40123960824b4440b27f97076b2993df
9	17	85	Customer 2	1b6b76e0bdc8953ab878905b8cc52df9
9	18	86	Narrator	418fc34f8a619847c1ec0523c838a8a7
10	1	87	Customer	136151eba56ff0f31b5d130954df5f15
10	2	88	Assistant	e4cbe079c0dcc535e9cd8aaef51c9797
10	3	89	Customer	93693bd14a65a0bf93904aa6a6980234
10	4	90	Assistant	d0f2cb73e1e5371d15cfeb2681bae7c5
10	5	91	Customer	f1aa603fd2b80fab9a0764ddba8ba5da
10	6	92	Assistant	27b11b3461c2c22a832ac7a15cc39f15
10	7	93	Customer	1d40abee6285888e49c74dfb5bcf9927
10	8	94	Assistant	f6f3b3d1790d7d1da40411f46cad88bd
10	9	95	Customer	d7610e5be16741bd79530f20154c280a
10	10	96	Narrator	88c1ab6fdafe008af86fe0b06f4c841b
11	1	97	Guest	cc55707d7078fc7aa2cb496d4ff3f91e
11	2	98	Receptionist	f686f5ac142a24984957aaa44464e88f
11	3	99	Guest	ec7626acc5bc14df9335862c416ea34f
11	4	100	Receptionist	552df0d976f1a2d84d4af72d95e5b59a
11	5	101	Guest	7b0407dc87cc2c4961a945606a5eadc4
11	6	102	Receptionist	bb3123fdb334f284bcb1af62f7f238e7
11	7	103	Guest	225256efd81262ffe2b947381a8cf080
11	8	104	Receptionist	7361204e12235a4165e525c8993dc914
11	9	105	Guest	4c3bd72192248f3b689ac3bdb789ac2c
11	10	106	Receptionist	0598c0d2d13ded214ea462b251a0d013
11	11	107	Guest	77bb11ec8afd06d6b134f6f69df41802
11	12	108	Receptionist	84e3ae341108982767642713c846233a
11	13	109	Narrator	a039db0b2a75b9ef42c456afbf08acb2
12	1	110	Customer	2e0c0d4948556b0a6de58e3ddc21395d
12	2	111	Pharmacist	64b835aa122947a9ec0e4602f081f977
12	3	112	Customer	ffc7160bc08caa75a27c0e47e6829382
12	4	113	Pharmacist	48bcf2e67a7019da71d9e7c0f7c92a44
12	5	114	Customer	599ac705b6e160bfafeca6ee3ff9c0b7
12	6	115	Pharmacist	e592ec2ece61a026f44312af940f04ab
12	7	116	Customer	ac82c32fe908849dd80acbc6a9b1fe4e
